# slice S smoke — rungs 43+45 TwoSpoolFuelTransient — key	u64 bits (or an integer)	repr
I/bare/16/mf	4582403389825004051	0.02340547345026962
I/bare/16/mf_sched	4582403389825004051	0.02340547345026962
I/bare/17/s	4605831338911806261	0.8500000000000002
I/bare/17/nu_lp	4606257319224396776	0.8972933151075013
I/bare/17/nu_hp	4606405564819279357	0.9137518823812908
I/bare/17/Tt4	4654357616157974407	1510.3980130385332
I/bare/17/f	4584254813554578080	0.029828889865614827
I/bare/17/pi_lpc	4613151432348382218	2.650774510277647
I/bare/17/pi_hpc	4617714831510692079	5.354661676996542
I/bare/17/phi_lp	4606051763081898189	0.8744719988819952
I/bare/17/phi_hp	4606609894760639332	0.936437062933106
I/bare/17/mdot_air	4605242789406840321	0.7846578788455078
I/bare/17/sp_thrust	4649425341139040452	706.4642568433414
I/bare/17/branch_choked	1	1
I/bare/17/mf	4582403389825004051	0.02340547345026962
I/bare/17/mf_sched	4582403389825004051	0.02340547345026962
I/bare/18/s	4606281698874543311	0.9000000000000002
I/bare/18/nu_lp	4606307165338208727	0.9028273454317127
I/bare/18/nu_hp	4606449719034140348	0.9186539849785826
I/bare/18/Tt4	4654298697910202278	1497.0015544919092
I/bare/18/f	4584117902238160332	0.029353883316181315
I/bare/18/pi_lpc	4613189240702760342	2.6675647924991592
I/bare/18/pi_hpc	4617743975819783829	5.380547023388904
I/bare/18/phi_lp	4606130159985727929	0.8831758036511054
I/bare/18/phi_hp	4606662388728026361	0.9422650640578062
I/bare/18/mdot_air	4605357157306196635	0.797355266359847
I/bare/18/sp_thrust	4649397308789583494	703.2773476796726
I/bare/18/branch_choked	1	1
I/bare/18/mf	4582403389825004051	0.02340547345026962
I/bare/18/mf_sched	4582403389825004051	0.02340547345026962
I/bare/19/s	4606732058837280361	0.9500000000000003
I/bare/19/nu_lp	4606351705313657654	0.9077722760576765
I/bare/19/nu_hp	4606489136709998835	0.923030226110113
I/bare/19/Tt4	4654247608986972336	1485.3852782426802
I/bare/19/f	4583998891319900031	0.028940981248573912
I/bare/19/pi_lpc	4613222891689975858	2.6825088328223723
I/bare/19/pi_hpc	4617769980975092027	5.403644241134596
I/bare/19/phi_lp	4606199702038418412	0.8908965224587724
I/bare/19/phi_hp	4606708691425547175	0.9474056961467924
I/bare/19/mdot_air	4605459622282260913	0.8087311639242697
I/bare/19/sp_thrust	4649372909208707490	700.5034364881469
I/bare/19/branch_choked	1	1
I/bare/19/mf	4582403389825004051	0.02340547345026962
I/bare/19/mf_sched	4582403389825004051	0.02340547345026962
I/bare/20/s	4607182418800017409	1.0000000000000002
I/bare/20/nu_lp	4606391509163771898	0.9121913911442328
I/bare/20/nu_hp	4606524321908561589	0.9269365678671507
I/bare/20/Tt4	4654203162929998648	1475.2794149096135
I/bare/20/f	4583895118331672703	0.02858094637087349
I/bare/20/pi_lpc	4613252863193999699	2.695818854362338
I/bare/20/pi_hpc	4617793177425278034	5.424246827603456
I/bare/20/phi_lp	4606261422295410544	0.897748847498617
I/bare/20/phi_hp	4606749582877211846	0.9519455592616388
I/bare/20/mdot_air	4605551384080995590	0.8189187700978955
I/bare/20/sp_thrust	4649351613028259071	698.0823410774173
I/bare/20/branch_choked	1	1
I/bare/20/mf	4582403389825004051	0.02340547345026962
I/bare/20/mf_sched	4582403389825004051	0.02340547345026962
I/bare/point_keys	14	14
I/bare/extra_keys	0	0
I/bare/lagged_route	0	0
I/bare/clipped	0	0
census/I/bare/close_calls	84	84
census/I/bare/eq_calls	0	0
census/I/bare/eq_passes	0	0
census/I/bare/hi_wall_hi0	0	0
census/I/bare/hi_wall_literal	0	0
census/I/bare/hi_wall_map	84	84
census/I/bare/illinois_calls	84	84
census/I/bare/illinois_evals	577	577
census/I/bare/illinois_exhausted	0	0
census/I/bare/instant_calls	84	84
census/I/bare/march_calls	1	1
census/I/bare/rw_calls	84	84
census/I/bare/rw_interior	0	0
census/I/bare/rw_one	84	84
census/I/bare/rw_zero	0	0
census/I/bare/sched_calls	0	0
census/I/bare/sched_dormant	0	0
census/I/bare/surge_calls	0	0
census/I/bare/surge_dormant	0	0
census/I/bare/topping_calls	0	0
I/r46/npts	21	21
I/r46/0/s	0	0.0
I/r46/0/nu_lp	4604982328959340258	0.7557409602636336
I/r46/0/nu_hp	4605289037695390238	0.7897924703252703
I/r46/0/Tt4	4652007308841189373	999.9999999999997
I/r46/0/f	4580362397098397465	0.016324357455984904
I/r46/0/pi_lpc	4611954934909333047	2.119422907982677
I/r46/0/pi_hpc	4616194662411773451	4.004480289042031
I/r46/0/phi_lp	4605138831325119760	0.7731162132533047
I/r46/0/phi_hp	4606672101246745290	0.943343370248692
I/r46/0/mdot_air	4603437906198678369	0.5842755893994359
I/r46/0/sp_thrust	4646376594930248244	435.9309706749948
I/r46/0/branch_choked	1	1
I/r46/0/mf	4576651860380027810	0.009537923574162669
I/r46/0/mf_sched	4576651860380027810	0.009537923574162669
I/r46/1/s	4587366580439587226	0.05
I/r46/1/nu_lp	4604991955252730359	0.7568096935199823
I/r46/1/nu_hp	4605296991546221727	0.7906755251580256
I/r46/1/Tt4	4652520155013988381	1092.6077192463047
I/r46/1/f	4581143747905326633	0.019035212631491803
I/r46/1/pi_lpc	4611986205475632698	2.133309829062253
I/r46/1/pi_hpc	4616297408025510439	4.095736725882069
I/r46/1/phi_lp	4605005743507701404	0.7583404973338079
I/r46/1/phi_hp	4606477658144309085	0.9217558493182697
I/r46/1/mdot_air	4603344626291860171	0.5739194393709907
I/r46/1/sp_thrust	4647075850782837354	475.679063994589
I/r46/1/branch_choked	1	1
I/r46/1/mf	4577451270203446396	0.010924678561773364
I/r46/1/mf_sched	4577451270203446396	0.010924678561773364
I/r46/2/s	4591870180066957722	0.1
I/r46/2/nu_lp	4605019705268395773	0.7598905641525274
I/r46/2/nu_hp	4605320165015053226	0.793248297023742
I/r46/2/Tt4	4652917458611740840	1182.9440985341007
I/r46/2/f	4581905833749389832	0.021679229040303866
I/r46/2/pi_lpc	4612029554178783418	2.1525605203924814
I/r46/2/pi_hpc	4616403601836557049	4.1900557771593805
I/r46/2/phi_lp	4604906590277055208	0.7473322773708704
I/r46/2/phi_hp	4606315568489728166	0.9037602826613422
I/r46/2/mdot_air	4603290324648167616	0.5678907458607441
I/r46/2/sp_thrust	4647735423450336327	514.3428588047472
I/r46/2/branch_choked	1	1
I/r46/2/mf	4578250680026864982	0.01231143354938406
I/r46/2/mf_sched	4578250680026864982	0.01231143354938406
I/r46/3/s	4594572339843380020	0.15000000000000002
I/r46/3/nu_lp	4605063874161904519	0.7647942964070901
I/r46/3/nu_hp	4605357437477826833	0.7973863716593163
I/r46/3/Tt4	4653297453222821777	1269.3448699041949
I/r46/3/f	4582633612489272357	0.024204218771085934
I/r46/3/pi_lpc	4612084294909354491	2.1768702881784043
I/r46/3/pi_hpc	4616513597386501589	4.287751450883168
I/r46/3/phi_lp	4604840481146309543	0.7399926894616912
I/r46/3/phi_hp	4606184952610793441	0.8892590070438439
I/r46/3/mdot_air	4603272773601807742	0.5659421882832445
I/r46/3/sp_thrust	4648062059029956072	551.4770249390831
I/r46/3/branch_choked	1	1
I/r46/3/mf	4579050089850283568	0.013698188536994754
I/r46/3/mf_sched	4579050089850283568	0.013698188536994754
I/r46/4/s	4596373779694328218	0.2
I/r46/4/nu_lp	4605122757185456119	0.7713316252577432
I/r46/4/nu_hp	4605407595680197761	0.8029550507739175
I/r46/4/Tt4	4653654111738028782	1350.4396273849375
I/r46/4/f	4583314455618394359	0.026566367890176825
I/r46/4/pi_lpc	4612149669566039054	2.205902467809671
I/r46/4/pi_hpc	4616627569742046128	4.388979237520218
I/r46/4/phi_lp	4604805931134506177	0.7361568676011744
I/r46/4/phi_hp	4606084210811682141	0.8780744205522911
I/r46/4/mdot_air	4603289697092012363	0.5678210731314633
I/r46/4/sp_thrust	4648371983160299450	586.7113192514437
I/r46/4/branch_choked	1	1
I/r46/4/mf	4579849499673702154	0.01508494352460545
I/r46/4/mf_sched	4579849499673702154	0.01508494352460545
I/r46/5/s	4598175219545276416	0.25
I/r46/5/nu_lp	4605192031164609085	0.7790225819240458
I/r46/5/nu_hp	4605467070176472252	0.8095580462881098
I/r46/5/Tt4	4653784119631675392	1380.0
I/r46/5/f	4583544651646491239	0.027365020798209374
I/r46/5/pi_lpc	4612213204509199232	2.234117650515543
I/r46/5/pi_hpc	4616706040174495655	4.458674982206424
I/r46/5/phi_lp	4604852099252265973	0.7412825583352275
I/r46/5/phi_hp	4606082489715001030	0.8778833404359936
I/r46/5/mdot_air	4603376659613811687	0.577475852529571
I/r46/5/sp_thrust	4648509921767713596	602.3931233280814
I/r46/5/branch_choked	1	1
I/r46/5/mf	4580212021909419369	0.0158026387149354
I/r46/5/mf_sched	4580404865266457586	0.016471698512216144
I/r46/6/s	4599075939470750515	0.3
I/r46/6/nu_lp	4605259640923471343	0.7865287730218692
I/r46/6/nu_hp	4605525438484301863	0.8160382302141941
I/r46/6/Tt4	4653784119631675393	1380.0000000000002
I/r46/6/f	4583517733910040160	0.027271631139525687
I/r46/6/pi_lpc	4612269453131774264	2.2590970568700435
I/r46/6/pi_hpc	4616759116848460378	4.5058165386113505
I/r46/6/phi_lp	4604933636842879200	0.750335049382354
I/r46/6/phi_hp	4606128915143201751	0.8830375983676458
I/r46/6/mdot_air	4603490909209929712	0.5901601057460066
I/r46/6/sp_thrust	4648546322571030074	606.5314155476583
I/r46/6/branch_choked	1	1
I/r46/6/mf	4580296182297595574	0.016094628717168567
I/r46/6/mf_sched	4580804570178166879	0.01785845349982684
I/r46/7/s	4599976659396224614	0.35
I/r46/7/nu_lp	4605324652570886751	0.793746515804809
I/r46/7/nu_hp	4605581845639939483	0.8223006825084441
I/r46/7/Tt4	4653784119631675393	1380.0000000000002
I/r46/7/f	4583491815957068346	0.02718171017658675
I/r46/7/pi_lpc	4612323689618042490	2.2831828952019437
I/r46/7/pi_hpc	4616810591582941193	4.551535286937004
I/r46/7/phi_lp	4605012856298219910	0.759130175714106
I/r46/7/phi_hp	4606173630300103061	0.8880019780418019
I/r46/7/mdot_air	4603602569894264222	0.6025569320153641
I/r46/7/sp_thrust	4648580395308924605	610.405037371405
I/r46/7/branch_choked	1	1
I/r46/7/mf	4580378010663239408	0.016378527890934913
I/r46/7/mf_sched	4581204275089876172	0.019245208487437535
I/r46/8/s	4600877379321698713	0.39999999999999997
I/r46/8/nu_lp	4605387115958241832	0.8006813448885781
I/r46/8/nu_hp	4605636291862470346	0.828345427494207
I/r46/8/Tt4	4653784119631675395	1380.0000000000007
I/r46/8/f	4583466887889975364	0.02709522357019291
I/r46/8/pi_lpc	4612375911860225512	2.3063742294696006
I/r46/8/pi_hpc	4616860442284585740	4.5958116043446005
I/r46/8/phi_lp	4605089676756859614	0.7676589599085124
I/r46/8/phi_hp	4606216645924902647	0.8927776717489156
I/r46/8/mdot_air	4603711496444621379	0.6146502084353148
I/r46/8/sp_thrust	4648612288683416826	614.0308942616969
I/r46/8/branch_choked	1	1
I/r46/8/mf	4580457434539119813	0.016654084815020526
I/r46/8/mf_sched	4581603980001585464	0.020631963475048226
I/r46/9/s	4601778099247172812	0.44999999999999996
I/r46/9/nu_lp	4605447084704641161	0.8073392131896223
I/r46/9/nu_hp	4605688784006519373	0.834173226187724
I/r46/9/Tt4	4653784119631675390	1379.9999999999995
I/r46/9/f	4583442936821848554	0.027012126609884314
I/r46/9/pi_lpc	4612426128478967703	2.328674888008162
I/r46/9/pi_hpc	4616908653823862710	4.63863205311093
I/r46/9/phi_lp	4605164036800943601	0.7759145832139308
I/r46/9/phi_hp	4606257978491924489	0.8973665085063668
I/r46/9/mdot_air	4603817565769592818	0.6264262691142888
I/r46/9/sp_thrust	4648642142976211013	617.4249344018832
I/r46/9/branch_choked	1	1
I/r46/9/mf	4580534398067241131	0.01692110569307263
I/r46/9/mf_sched	4582003684913294758	0.022018718462658925
I/r46/10/s	4602678819172646911	0.49999999999999994
I/r46/10/nu_lp	4605504615717045299	0.8137264386497293
I/r46/10/nu_hp	4605739335136983183	0.8397855290838993
I/r46/10/Tt4	4653784119631675392	1380.0
I/r46/10/f	4583419947210969781	0.026932365374494355
I/r46/10/pi_lpc	4612474357617434484	2.350092928001624
I/r46/10/pi_hpc	4616955217804897737	4.679989176201567
I/r46/10/phi_lp	4605235893133583948	0.7838922387101745
I/r46/10/phi_hp	4606297649670639567	0.9017708941087167
I/r46/10/mdot_air	4603920676318758112	0.6378738396907941
I/r46/10/sp_thrust	4648670090280345616	620.6021750317905
I/r46/10/branch_choked	1	1
I/r46/10/mf	4580608861122560653	0.0171794513133841
I/r46/10/mf_sched	4582403389825004050	0.023405473450269616
I/r46/11/s	4603129179135383961	0.5499999999999999
I/r46/11/nu_lp	4605559768713962014	0.819849651355131
I/r46/11/nu_hp	4605787964068201137	0.8451844249940078
I/r46/11/Tt4	4653784119631675392	1380.0
I/r46/11/f	4583397901189063404	0.026855877870988573
I/r46/11/pi_lpc	4612520625741553118	2.370640102682713
I/r46/11/pi_hpc	4617000132270170913	4.719881234989573
I/r46/11/phi_lp	4605305219164682558	0.7915889743033302
I/r46/11/phi_hp	4606335685780601304	0.9059937506133862
I/r46/11/mdot_air	4604020747247408755	0.6489839445991507
I/r46/11/sp_thrust	4648696254769752909	623.5767330931063
I/r46/11/branch_choked	1	1
I/r46/11/mf	4580680798306342229	0.017429033556387214
I/r46/11/mf_sched	4582403389825004051	0.02340547345026962
I/r46/12/s	4603579539098121011	0.6
I/r46/12/nu_lp	4605612605760609003	0.825715741929199
I/r46/12/nu_hp	4605834694878740744	0.8503725871760546
I/r46/12/Tt4	4653784119631675394	1380.0000000000005
I/r46/12/f	4583376778878660264	0.02678259513554218
I/r46/12/pi_lpc	4612564966473345948	2.3903313432287643
I/r46/12/pi_hpc	4617043401350683649	4.758311898541252
I/r46/12/phi_lp	4605372003544217023	0.799003529887777
I/r46/12/phi_hp	4606372117250069564	0.9100384562358452
I/r46/12/mdot_air	4604117717384465850	0.659749792485335
I/r46/12/sp_thrust	4648720752998611782	626.361859261852
I/r46/12/branch_choked	1	1
I/r46/12/mf	4580750197847490968	0.017669811582892686
I/r46/12/mf_sched	4582403389825004051	0.02340547345026962
I/r46/13/s	4604029899060858061	0.65
I/r46/13/nu_lp	4605663190821868181	0.8313318119004004
I/r46/13/nu_hp	4605879556412095600	0.8553532179011096
I/r46/13/Tt4	4653784119631675391	1379.9999999999998
I/r46/13/f	4583356558695952734	0.026712442284279596
I/r46/13/pi_lpc	4612607419478431395	2.409184264712921
I/r46/13/pi_hpc	4617085034872471561	4.79528989412939
I/r46/13/phi_lp	4605436248677609166	0.8061361725189842
I/r46/13/phi_hp	4606406978085956340	0.913908786501763
I/r46/13/mdot_air	4604211544050120191	0.6701666449386606
I/r46/13/sp_thrust	4648743694222904585	628.9699745051631
I/r46/13/branch_choked	1	1
I/r46/13/mf	4580817060446658240	0.017901787823773274
I/r46/13/mf_sched	4582403389825004051	0.02340547345026962
I/r46/14/s	4604480259023595111	0.7000000000000001
I/r46/14/nu_lp	4605711589337872470	0.8367051265829655
I/r46/14/nu_hp	4605922581772547361	0.8601299924827438
I/r46/14/Tt4	4653784119631675397	1380.0000000000011
I/r46/14/f	4583337217636442330	0.02664533950431367
I/r46/14/pi_lpc	4612648029423223335	2.4272187030076284
I/r46/14/pi_hpc	4617125047930201669	4.830828628511488
I/r46/14/phi_lp	4605497969252861674	0.8129885328928286
I/r46/14/phi_hp	4606440305361520768	0.9176088573697285
I/r46/14/mdot_air	4604302201766296908	0.680231673324593
I/r46/14/sp_thrust	4648765180737255756	631.4127083754079
I/r46/14/branch_choked	1	1
I/r46/14/mf	4580881398093735454	0.01812500387732118
I/r46/14/mf_sched	4582403389825004051	0.02340547345026962
I/r46/15/s	4604930618986332161	0.7500000000000001
I/r46/15/nu_lp	4605757867825735698	0.8418430708600246
I/r46/15/nu_hp	4605963807824296297	0.8647070036693495
I/r46/15/Tt4	4653784119631675392	1380.0
I/r46/15/f	4583318731541510772	0.026581202978599852
I/r46/15/pi_lpc	4612686845012349990	2.4444562873127493
I/r46/15/pi_hpc	4617163460438118180	4.864945789089493
I/r46/15/phi_lp	4605557190804046408	0.8195634458607595
I/r46/15/phi_hp	4606472138727029562	0.9211430709036457
I/r46/15/mdot_air	4604389680898759788	0.6899438080280453
I/r46/15/sp_thrust	4648785308220881318	633.7009383400916
I/r46/15/branch_choked	1	1
I/r46/15/mf	4580943232884891324	0.018339536405021603
I/r46/15/mf_sched	4582403389825004051	0.02340547345026962
I/r46/16/s	4605380978949069211	0.8000000000000002
I/r46/16/nu_lp	4605802093509770851	0.846753108129587
I/r46/16/nu_hp	4606003274700777725	0.8690887071673213
I/r46/16/Tt4	4653784119631675391	1379.9999999999998
I/r46/16/f	4583301075344768638	0.026519945740629762
I/r46/16/pi_lpc	4612723918112460459	2.4609200510475
I/r46/16/pi_hpc	4617200296667869457	4.897662933417693
I/r46/16/phi_lp	4605613948330732444	0.8258647971555209
I/r46/16/phi_hp	4606502519947426851	0.9245160639437738
I/r46/16/mdot_air	4604473986264894335	0.6993035838862481
I/r46/16/sp_thrust	4648804166087269530	635.8448295359442
I/r46/16/branch_choked	1	1
I/r46/16/mf	4581002595860812792	0.018545493100891236
I/r46/16/mf_sched	4582403389825004051	0.02340547345026962
I/r46/17/s	4605831338911806261	0.8500000000000002
I/r46/17/nu_lp	4605844333981546568	0.85144274256323
I/r46/17/nu_hp	4606041025329903267	0.8732798689322475
I/r46/17/Tt4	4653784119631675396	1380.000000000001
I/r46/17/f	4583284223297646304	0.026461478457107
I/r46/17/pi_lpc	4612759302964943537	2.476634082227371
I/r46/17/pi_hpc	4617235584781833340	4.929005074712332
I/r46/17/phi_lp	4605668284988256201	0.8318973779819255
I/r46/17/phi_hp	4606531492469962534	0.9277326601038325
I/r46/17/mdot_air	4604555135736252885	0.7083129850400903
I/r46/17/sp_thrust	4648821837833005124	637.8538744256443
I/r46/17/branch_choked	1	1
I/r46/17/mf	4581059525883485442	0.01874300879452751
I/r46/17/mf_sched	4582403389825004051	0.02340547345026962
I/r46/18/s	4606281698874543311	0.9000000000000002
I/r46/18/nu_lp	4605884656890302964	0.8559194847353511
I/r46/18/nu_hp	4606077104979834940	0.8772855147397034
I/r46/18/Tt4	4653784119631675390	1379.9999999999995
I/r46/18/f	4583268149174195924	0.026405710138496755
I/r46/18/pi_lpc	4612793055487148118	2.49162321314365
I/r46/18/pi_hpc	4617269356369527753	4.95900027010152
I/r46/18/phi_lp	4605720250859491414	0.8376667486559295
I/r46/18/phi_hp	4606559101023733559	0.9307978253111518
I/r46/18/mdot_air	4604633158860051406	0.71697529188952
I/r46/18/sp_thrust	4648838401381915046	639.7369319226607
I/r46/18/branch_choked	1	1
I/r46/18/mf	4581114068564838359	0.018932241734098767
I/r46/18/mf_sched	4582403389825004051	0.02340547345026962
I/r46/19/s	4606732058837280361	0.9500000000000003
I/r46/19/nu_lp	4605923129663575654	0.8601908206062034
I/r46/19/nu_hp	4606111560828844639	0.881110882430061
I/r46/19/Tt4	4653784119631675390	1379.9999999999995
I/r46/19/f	4583252826455474989	0.026352548778734764
I/r46/19/pi_lpc	4612825232659427148	2.5059127481562538
I/r46/19/pi_hpc	4617301645993608800	4.987679217390536
I/r46/19/phi_lp	4605769901815051271	0.8431791120616489
I/r46/19/phi_hp	4606585391252214665	0.9337166270093898
I/r46/19/mdot_air	4604708095519157428	0.7252949323223192
I/r46/19/sp_thrust	4648853929421430994	641.5022656312451
I/r46/19/branch_choked	1	1
I/r46/19/mf	4581166275256971900	0.01911337008299306
I/r46/19/mf_sched	4582403389825004051	0.02340547345026962
I/r46/20/s	4607182418800017409	1.0000000000000002
I/r46/20/nu_lp	4605959819257347493	0.8642641837831674
I/r46/20/nu_hp	4606144441561850587	0.8847613771150366
I/r46/20/Tt4	4653784119631675391	1379.9999999999998
I/r46/20/f	4583238228494191625	0.02630190192645546
I/r46/20/pi_lpc	4612855891993663032	2.5195282276715965
I/r46/20/pi_hpc	4617332490750868418	5.015074865149417
I/r46/20/phi_lp	4605817298465678800	0.8484411973433286
I/r46/20/phi_hp	4606610409379100375	0.9364941970595407
I/r46/20/mdot_air	4604779994645824524	0.7332773389099443
I/r46/20/sp_thrust	4648868489728719491	643.1575809231293
I/r46/20/branch_choked	1	1
I/r46/20/mf	4581216202110533105	0.01928658865290162
I/r46/20/mf_sched	4582403389825004051	0.02340547345026962
I/r46/point_keys	14	14
I/r46/extra_keys	0	0
I/r46/lagged_route	0	0
I/r46/clipped	16	16
census/I/r46/close_calls	749	749
census/I/r46/eq_calls	0	0
census/I/r46/eq_passes	0	0
census/I/r46/hi_wall_hi0	0	0
census/I/r46/hi_wall_literal	0	0
census/I/r46/hi_wall_map	749	749
census/I/r46/illinois_calls	816	816
census/I/r46/illinois_evals	5543	5543
census/I/r46/illinois_exhausted	0	0
census/I/r46/instant_calls	749	749
census/I/r46/march_calls	1	1
census/I/r46/rw_calls	84	84
census/I/r46/rw_interior	0	0
census/I/r46/rw_one	84	84
census/I/r46/rw_zero	0	0
census/I/r46/sched_calls	0	0
census/I/r46/sched_dormant	0	0
census/I/r46/surge_calls	0	0
census/I/r46/surge_dormant	0	0
census/I/r46/topping_calls	67	67
I/r47/npts	21	21
I/r47/0/s	0	0.0
I/r47/0/nu_lp	4604982328959340258	0.7557409602636336
