# phase-4G NO-march oracle — key	u64 bits	repr
# cpython 3.14.3
r27/hot/mid/x_no_relaxed	4556376671986270665	0.0004196430714893643
r27/hot/mid/max_a	4614058697570118118	3.0536812057227847
r27/hot/mid/relaxed_fraction	4604325160634226341	0.6827806197040515
r27/vhot/anchored/Da_entry	4574159791554297581	0.006513686639209243
r27/vhot/anchored/Da_exit	4520944526156286220	1.7655765517763564e-06
r27/vhot/anchored/x_no_relaxed	4562788423940920714	0.0011157743656914098
r27/vhot/anchored/max_a	4619087686523952688	6.574001873151744
r27/vhot/anchored/relaxed_fraction	13787880368630598138	-0.0014887199279064443
r27/vhot/T9_frozen	4653538520191151364	1324.1571525212503
r27/vhot/x_no_frozen	4562781938487608103	0.0011143680571771926
r27/vhot/x_no_e_entry	4570208467015054066	0.00349635445974738
r27/vhot/x_no_e_exit	4550393781942995252	0.00016972528867815475
r27/vhot/max_a_frozen	4619078357551013649	6.565716080709323
r27/vhot/slow/Da_entry	4394763115836755299	6.513686639209243e-15
r27/vhot/slow/Da_exit	4341550139949433212	1.7655765517763563e-18
r27/vhot/slow/x_no_relaxed	4562781938487608103	0.0011143680571771926
r27/vhot/slow/max_a	4619078357551013649	6.565716080709323
r27/vhot/slow/relaxed_fraction	0	0.0
r27/vhot/fast/Da_entry	4753624102729898256	6513686639.209244
r27/vhot/fast/Da_exit	4700333905268520734	1765576.5517763565
r27/vhot/fast/x_no_relaxed	4550455278105964295	0.00017139214551541873
r27/vhot/fast/max_a	4607226648248025106	1.0098209103089215
r27/vhot/fast/relaxed_fraction	4607166525266331420	0.9982354632959161
r27/vhot/mid/Da_entry	4663883888900592602	6513.686639209243
r27/vhot/mid/Da_exit	4610630269073320996	1.7655765517763564
r27/vhot/mid/x_no_relaxed	4554590384762846159	0.00032280824707336687
r27/vhot/mid/max_a	4611244420165605221	1.9019454884268836
r27/vhot/mid/relaxed_fraction	4605722767856029574	0.8379461914068862
census/no_frozen_from_entry	4617315517961601024	5.0
r28/cold/coupled/T9_pool	4649287323852613110	690.7735079984984
r28/cold/coupled/s_freeze_pool	0	0.0
r28/cold/coupled/Da_entry	4444711248898664121	1.400005761785994e-11
r28/cold/coupled/Da_exit_frozen	4366219697479170462	8.301846669290356e-17
r28/cold/coupled/Da_exit_depletion	4366014650180140178	8.049106360030741e-17
r28/cold/coupled/Da_exit_heat	4366219664886094259	8.301806495222235e-17
r28/cold/coupled/Da_exit_coupled	4366014618579323266	8.049067409016624e-17
r28/cold/coupled/x_radical_entry	4492975861915491204	2.4453553508628377e-08
r28/cold/coupled/x_radical_exit_pool	4492750862322686450	2.3709092304626704e-08
r28/cold/coupled/x_no_relaxed	4556072932954867657	0.0004031773456035751
r28/cold/coupled/x_no_e_exit	4507411968441752475	2.2012111747343714e-07
r28/cold/coupled/max_a	4655770347503161247	1831.6159314075264
r28/cold/coupled/a_entry	4620810834837893565	8.208930039073374
r28/cold/coupled/a_exit	4655770347503171547	1831.6159314098684
r28/cold/coupled/beta_max	4585923840230303452	0.039988978756878985
r28/cold/coupled/tau_ratio_min	4607367265830591321	1.0410442858753497
r28/cold/coupled/depletion_factor	4606908204831018532	0.9695561337943599
r28/cold/coupled/heat_release_factor	4607182375212626451	0.9999951608274976
r28/cold/coupled/net_factor	4606908162570596327	0.9695514419449837
r28/cold/coupled/channel_ratio	4549906676369108153	0.00015652226564219997
r28/cold/uncoupled/T9_pool	4649287323852613110	690.7735079984984
r28/cold/uncoupled/s_freeze_pool	0	0.0
r28/cold/uncoupled/Da_entry	4444711248898664121	1.400005761785994e-11
r28/cold/uncoupled/Da_exit_frozen	4366219697479170462	8.301846669290356e-17
r28/cold/uncoupled/Da_exit_depletion	4366014650180140178	8.049106360030741e-17
r28/cold/uncoupled/Da_exit_heat	4366219664886094259	8.301806495222235e-17
r28/cold/uncoupled/Da_exit_coupled	4366219697479170462	8.301846669290356e-17
r28/cold/uncoupled/x_radical_entry	4492975861915491204	2.4453553508628377e-08
r28/cold/uncoupled/x_radical_exit_pool	4492750862322686450	2.3709092304626704e-08
r28/cold/uncoupled/x_no_relaxed	4556072932954867609	0.0004031773456035725
r28/cold/uncoupled/x_no_e_exit	4507411968441752475	2.2012111747343714e-07
r28/cold/uncoupled/max_a	4655770347503161195	1831.6159314075146
r28/cold/uncoupled/a_entry	4620810834837893565	8.208930039073374
r28/cold/uncoupled/a_exit	4655770347503171547	1831.6159314098684
r28/cold/uncoupled/beta_max	4585923840230303452	0.039988978756878985
r28/cold/uncoupled/tau_ratio_min	4607367265830591321	1.0410442858753497
r28/cold/uncoupled/depletion_factor	4606908204831018532	0.9695561337943599
r28/cold/uncoupled/heat_release_factor	4607182375212626451	0.9999951608274976
r28/cold/uncoupled/net_factor	4607182418800017408	1.0
r28/cold/uncoupled/channel_ratio	4549906676369108153	0.00015652226564219997
r28/dp/coupled/T9_pool	4650351206863954256	811.7230032636235
r28/dp/coupled/s_freeze_pool	0	0.0
r28/dp/coupled/Da_entry	4486089427845391317	8.284707846415489e-09
r28/dp/coupled/Da_exit_frozen	4414481076486538859	1.377550890402332e-13
r28/dp/coupled/Da_exit_depletion	4413825668884135582	1.2121027513557457e-13
r28/dp/coupled/Da_exit_heat	4414483422611776247	1.3781431356754609e-13
r28/dp/coupled/Da_exit_coupled	4413827733231996786	1.2126238660189395e-13
r28/dp/coupled/x_radical_entry	4513009846880026777	5.195085874803463e-07
r28/dp/coupled/x_radical_exit_pool	4512234255613833865	4.5711341308748086e-07
r28/dp/coupled/x_no_relaxed	4558020853505827286	0.0005292674105251093
r28/dp/coupled/x_no_e_exit	4522103537437364491	2.114664841396568e-06
r28/dp/coupled/max_a	4643010112519431909	250.28430045470955
r28/dp/coupled/a_entry	4611886313578205071	2.088948915263195
r28/dp/coupled/a_exit	4643010112524524669	250.2843005994545
r28/dp/coupled/beta_max	4592066694844845367	0.10272719038862453
r28/dp/coupled/tau_ratio_min	4607693044640457162	1.1133817130049573
r28/dp/coupled/depletion_factor	4606100626203387126	0.8798968951352026
r28/dp/coupled/heat_release_factor	4607184355015666469	1.0004299262388454
r28/dp/coupled/net_factor	4606104033542918940	0.8802751858152962
r28/dp/coupled/channel_ratio	4569892613735309387	0.003359374934913039
r28/dp/uncoupled/T9_pool	4650351206863954256	811.7230032636235
r28/dp/uncoupled/s_freeze_pool	0	0.0
r28/dp/uncoupled/Da_entry	4486089427845391317	8.284707846415489e-09
r28/dp/uncoupled/Da_exit_frozen	4414481076486538859	1.377550890402332e-13
r28/dp/uncoupled/Da_exit_depletion	4413825668884135582	1.2121027513557457e-13
r28/dp/uncoupled/Da_exit_heat	4414483422611776247	1.3781431356754609e-13
r28/dp/uncoupled/Da_exit_coupled	4414481076486538859	1.377550890402332e-13
r28/dp/uncoupled/x_radical_entry	4513009846880026777	5.195085874803463e-07
r28/dp/uncoupled/x_radical_exit_pool	4512234255613833865	4.5711341308748086e-07
r28/dp/uncoupled/x_no_relaxed	4558020853505745308	0.0005292674105162212
r28/dp/uncoupled/x_no_e_exit	4522103537437364491	2.114664841396568e-06
r28/dp/uncoupled/max_a	4643010112519284027	250.2843004505065
r28/dp/uncoupled/a_entry	4611886313578205071	2.088948915263195
r28/dp/uncoupled/a_exit	4643010112524524669	250.2843005994545
r28/dp/uncoupled/beta_max	4592066694844845367	0.10272719038862453
r28/dp/uncoupled/tau_ratio_min	4607693044640457162	1.1133817130049573
r28/dp/uncoupled/depletion_factor	4606100626203387126	0.8798968951352026
r28/dp/uncoupled/heat_release_factor	4607184355015666469	1.0004299262388454
r28/dp/uncoupled/net_factor	4607182418800017408	1.0
r28/dp/uncoupled/channel_ratio	4569892613735309387	0.003359374934913039
r28/warm/coupled/T9_pool	4652001230845052724	999.3090118395398
r28/warm/coupled/s_freeze_pool	4593131187962621461	0.11750000000000001
r28/warm/coupled/Da_entry	4528690732623049610	5.99420376943834e-06
r28/warm/coupled/Da_exit_frozen	4465886982788219055	3.786084086285423e-10
r28/warm/coupled/Da_exit_depletion	4463206644199363688	2.4003815139236103e-10
r28/warm/coupled/Da_exit_heat	4465954037343570326	3.8207504788916325e-10
r28/warm/coupled/Da_exit_coupled	4463249155431737043	2.42235930594547e-10
r28/warm/coupled/x_radical_entry	4534105508431767806	1.3532000031586403e-05
r28/warm/coupled/x_radical_exit_pool	4531182024653183806	8.579425869138115e-06
r28/warm/coupled/x_no_relaxed	4559868978337707692	0.0007296415063000237
r28/warm/coupled/x_no_e_exit	4537138964769449946	2.2082960848969362e-05
r28/warm/coupled/max_a	4629846914445421097	33.04092740508015
r28/warm/coupled/a_entry	4603682283646461172	0.6114069363221959
r28/warm/coupled/a_exit	4629846913755744643	33.0409225046342
r28/warm/coupled/beta_max	4598376164999531108	0.261154713500366
r28/warm/coupled/tau_ratio_min	4608326375198473483	1.2540093465466409
r28/warm/coupled/depletion_factor	4603885793872356184	0.6340011101757268
r28/warm/coupled/heat_release_factor	4607223654955703739	1.0091562658979985
r28/warm/coupled/net_factor	4603938079650328529	0.6398059976322604
r28/warm/coupled/channel_ratio	4581422151478045774	0.020001119058275223
r28/warm/uncoupled/T9_pool	4652001230845052724	999.3090118395398
r28/warm/uncoupled/s_freeze_pool	4593131187962621461	0.11750000000000001
r28/warm/uncoupled/Da_entry	4528690732623049610	5.99420376943834e-06
r28/warm/uncoupled/Da_exit_frozen	4465886982788219055	3.786084086285423e-10
r28/warm/uncoupled/Da_exit_depletion	4463206644199363688	2.4003815139236103e-10
r28/warm/uncoupled/Da_exit_heat	4465954037343570326	3.8207504788916325e-10
r28/warm/uncoupled/Da_exit_coupled	4465886982788219055	3.786084086285423e-10
r28/warm/uncoupled/x_radical_entry	4534105508431767806	1.3532000031586403e-05
r28/warm/uncoupled/x_radical_exit_pool	4531182024653183806	8.579425869138115e-06
r28/warm/uncoupled/x_no_relaxed	4559868978306426618	0.0007296415029085228
r28/warm/uncoupled/x_no_e_exit	4537138964769449946	2.2082960848969362e-05
r28/warm/uncoupled/max_a	4629846914423806635	33.04092725150016
r28/warm/uncoupled/a_entry	4603682283646461172	0.6114069363221959
r28/warm/uncoupled/a_exit	4629846913755744643	33.0409225046342
r28/warm/uncoupled/beta_max	4598376164999531108	0.261154713500366
r28/warm/uncoupled/tau_ratio_min	4608326375198473483	1.2540093465466409
r28/warm/uncoupled/depletion_factor	4603885793872356184	0.6340011101757268
r28/warm/uncoupled/heat_release_factor	4607223654955703739	1.0091562658979985
r28/warm/uncoupled/net_factor	4607182418800017408	1.0
r28/warm/uncoupled/channel_ratio	4581422151478045774	0.020001119058275223
r28/hot/coupled/T9_pool	4653287581223953125	1267.100237237458
r28/hot/coupled/s_freeze_pool	4600472055355235369	0.3775
r28/hot/coupled/Da_entry	4566782454436324643	0.0020105583474189378
r28/hot/coupled/Da_exit_frozen	4511951211618036055	4.4212918871477756e-07
r28/hot/coupled/Da_exit_depletion	4505479106063718345	1.68958676326462e-07
r28/hot/coupled/Da_exit_heat	4512822640856667172	4.996873787665909e-07
r28/hot/coupled/Da_exit_coupled	4506308728421463436	1.9091859728861468e-07
r28/hot/coupled/x_radical_entry	4552490430516644768	0.00022655506214039074
r28/hot/coupled/x_radical_exit_pool	4546058772915441149	8.714747302134697e-05
r28/hot/coupled/x_no_relaxed	4562381066953234976	0.0010274428994862042
r28/hot/coupled/x_no_e_exit	4549202002066642939	0.00013742203040151266
r28/hot/coupled/max_a	4620103867162687186	7.476551586992814
r28/hot/coupled/a_entry	4599231469880639328	0.3086336721043974
r28/hot/coupled/a_exit	4620101004757798140	7.474009260741919
r28/hot/coupled/beta_max	4602789982095210093	0.5123415636114267
r28/hot/coupled/tau_ratio_min	4608591257806555649	1.3128251006097573
r28/hot/coupled/depletion_factor	4600555781843127698	0.38214775373145315
r28/hot/coupled/heat_release_factor	4607768715859532951	1.1301840989488363
r28/hot/coupled/net_factor	4601450531109962800	0.43181631559679357
r28/hot/coupled/channel_ratio	4593751660777609273	0.12722158013383636
r28/hot/uncoupled/T9_pool	4653287581223953125	1267.100237237458
r28/hot/uncoupled/s_freeze_pool	4600472055355235369	0.3775
r28/hot/uncoupled/Da_entry	4566782454436324643	0.0020105583474189378
r28/hot/uncoupled/Da_exit_frozen	4511951211618036055	4.4212918871477756e-07
r28/hot/uncoupled/Da_exit_depletion	4505479106063718345	1.68958676326462e-07
r28/hot/uncoupled/Da_exit_heat	4512822640856667172	4.996873787665909e-07
r28/hot/uncoupled/Da_exit_coupled	4511951211618036055	4.4212918871477756e-07
r28/hot/uncoupled/x_radical_entry	4552490430516644768	0.00022655506214039074
r28/hot/uncoupled/x_radical_exit_pool	4546058772915441149	8.714747302134697e-05
r28/hot/uncoupled/x_no_relaxed	4562381340656727691	0.001027502249470488
r28/hot/uncoupled/x_no_e_exit	4549202002066642939	0.00013742203040151266
r28/hot/uncoupled/max_a	4620104353417631760	7.476983468141057
r28/hot/uncoupled/a_entry	4599231469880639328	0.3086336721043974
r28/hot/uncoupled/a_exit	4620101004757798140	7.474009260741919
r28/hot/uncoupled/beta_max	4602789982095210093	0.5123415636114267
r28/hot/uncoupled/tau_ratio_min	4608591257806555649	1.3128251006097573
r28/hot/uncoupled/depletion_factor	4600555781843127698	0.38214775373145315
r28/hot/uncoupled/heat_release_factor	4607768715859532951	1.1301840989488363
r28/hot/uncoupled/net_factor	4607182418800017408	1.0
r28/hot/uncoupled/channel_ratio	4593751660777609273	0.12722158013383636
r28/vhot/coupled/T9_pool	4653619911309406426	1342.6633502273385
r28/vhot/coupled/s_freeze_pool	4600922415317972419	0.4025
r28/vhot/coupled/Da_entry	4574159791554297581	0.006513686639209243
r28/vhot/coupled/Da_exit_frozen	4520944526156286220	1.7655765517763564e-06
r28/vhot/coupled/Da_exit_depletion	4514077240552232619	6.325232884864844e-07
r28/vhot/coupled/Da_exit_heat	4522335717269358094	2.2129968250898427e-06
r28/vhot/coupled/Da_exit_coupled	4515587029824966126	7.923784456635331e-07
r28/vhot/coupled/x_radical_entry	4555488125138250931	0.0003714748503404572
r28/vhot/coupled/x_radical_exit_pool	4549107461258523591	0.00013485949666272435
r28/vhot/coupled/x_no_relaxed	4562787512101206968	0.0011155766419716894
r28/vhot/coupled/x_no_e_exit	4550393781942995252	0.00016972528867815475
r28/vhot/coupled/max_a	4619086374891965802	6.572836909926403
r28/vhot/coupled/a_entry	4599413220347536728	0.3187228497586907
r28/vhot/coupled/a_exit	4619078357551013649	6.565716080709323
r28/vhot/coupled/beta_max	4603065370997745032	0.5429158736434809
r28/vhot/coupled/tau_ratio_min	4608398825504685180	1.2700965461661147
r28/vhot/coupled/depletion_factor	4600125334186969741	0.35825310879332833
r28/vhot/coupled/heat_release_factor	4608323690060187531	1.2534131260767676
r28/vhot/coupled/net_factor	4601756356360596795	0.4487930273350746
r28/vhot/coupled/channel_ratio	4597095651231002294	0.22003596002092757
r28/vhot/uncoupled/T9_pool	4653619911309406426	1342.6633502273385
r28/vhot/uncoupled/s_freeze_pool	4600922415317972419	0.4025
r28/vhot/uncoupled/Da_entry	4574159791554297581	0.006513686639209243
r28/vhot/uncoupled/Da_exit_frozen	4520944526156286220	1.7655765517763564e-06
r28/vhot/uncoupled/Da_exit_depletion	4514077240552232619	6.325232884864844e-07
r28/vhot/uncoupled/Da_exit_heat	4522335717269358094	2.2129968250898427e-06
r28/vhot/uncoupled/Da_exit_coupled	4520944526156286220	1.7655765517763564e-06
r28/vhot/uncoupled/x_radical_entry	4555488125138250931	0.0003714748503404572
r28/vhot/uncoupled/x_radical_exit_pool	4549107461258523591	0.00013485949666272435
r28/vhot/uncoupled/x_no_relaxed	4562788423940920714	0.0011157743656914098
r28/vhot/uncoupled/x_no_e_exit	4550393781942995252	0.00016972528867815475
r28/vhot/uncoupled/max_a	4619087686523952688	6.574001873151744
r28/vhot/uncoupled/a_entry	4599413220347536728	0.3187228497586907
r28/vhot/uncoupled/a_exit	4619078357551013649	6.565716080709323
r28/vhot/uncoupled/beta_max	4603065370997745032	0.5429158736434809
r28/vhot/uncoupled/tau_ratio_min	4608398825504685180	1.2700965461661147
r28/vhot/uncoupled/depletion_factor	4600125334186969741	0.35825310879332833
r28/vhot/uncoupled/heat_release_factor	4608323690060187531	1.2534131260767676
r28/vhot/uncoupled/net_factor	4607182418800017408	1.0
r28/vhot/uncoupled/channel_ratio	4597095651231002294	0.22003596002092757
r28lim/dp/poolfast/depletion_factor	4518242701747270422	1.1934429787432914e-06
r28lim/dp/poolfast/heat_release_factor	4607197644844956224	1.0033808611330102
r28lim/dp/poolfast/net_factor	4518261749893568699	1.1974765806179816e-06
r28lim/dp/poolslow/depletion_factor	4607182417573524115	0.9999998638318907
r28lim/dp/poolslow/heat_release_factor	4607182170288207364	0.9999724096466598
r28lim/dp/poolslow/net_factor	4607182169061747913	0.9999722734823077
r28lim/hot/poolfast/depletion_factor	4548684206369610241	0.00012338714991085023
r28lim/hot/poolfast/heat_release_factor	4608145297135258173	1.2138019395394075
r28lim/hot/poolfast/net_factor	4549631410688236986	0.00014906117441191945
r28lim/hot/poolslow/depletion_factor	4607182405105152235	0.9999984795645366
r28lim/hot/poolslow/heat_release_factor	4607182177416396278	0.9999732010346054
r28lim/hot/poolslow/net_factor	4607182163721898470	0.9999716806399277
red/dp/100/r27_T9	4650351087250212771	811.709404755606
red/dp/100/r28_T9	4650351087250212771	811.709404755606
red/dp/100/r27_x_no	4558020853505665345	0.0005292674105075516
red/dp/100/r28_x_no	4558020853505665345	0.0005292674105075516
red/dp/100/r27_x_no_e_exit	4522103537437364491	2.114664841396568e-06
red/dp/100/r28_x_no_e_exit	4522103537437364491	2.114664841396568e-06
red/dp/100/r27_max_a	4643010112519139779	250.28430044640672
red/dp/100/r28_max_a	4643010112519139779	250.28430044640672
red/dp/100/r27_Da_entry	4486089427845391317	8.284707846415489e-09
red/dp/100/r28_Da_entry	4486089427845391317	8.284707846415489e-09
red/dp/100/r27_Da_exit	4414481076486538859	1.377550890402332e-13
red/dp/100/r28_Da_exit	4414481076486538859	1.377550890402332e-13
red/dp/400/r27_T9	4650351087250212771	811.709404755606
red/dp/400/r28_T9	4650351087250212771	811.709404755606
red/dp/400/r27_x_no	4558020853505745308	0.0005292674105162212
red/dp/400/r28_x_no	4558020853505745308	0.0005292674105162212
red/dp/400/r27_x_no_e_exit	4522103537437364491	2.114664841396568e-06
red/dp/400/r28_x_no_e_exit	4522103537437364491	2.114664841396568e-06
red/dp/400/r27_max_a	4643010112519284027	250.2843004505065
red/dp/400/r28_max_a	4643010112519284027	250.2843004505065
red/dp/400/r27_Da_entry	4486089427845391317	8.284707846415489e-09
red/dp/400/r28_Da_entry	4486089427845391317	8.284707846415489e-09
red/dp/400/r27_Da_exit	4414481076486538859	1.377550890402332e-13
red/dp/400/r28_Da_exit	4414481076486538859	1.377550890402332e-13
red/hot/100/r27_T9	4653247435782818572	1257.9722207344048
red/hot/100/r28_T9	4653247435782818572	1257.9722207344048
red/hot/100/r27_x_no	4562381422379791432	0.001027519970335138
red/hot/100/r28_x_no	4562381422379791432	0.001027519970335138
red/hot/100/r27_x_no_e_exit	4549202002066642939	0.00013742203040151266
red/hot/100/r28_x_no_e_exit	4549202002066642939	0.00013742203040151266
red/hot/100/r27_max_a	4620104498604832097	7.477112420279213
red/hot/100/r28_max_a	4620104498604832097	7.477112420279213
red/hot/100/r27_Da_entry	4566782454436324643	0.0020105583474189378
red/hot/100/r28_Da_entry	4566782454436324643	0.0020105583474189378
red/hot/100/r27_Da_exit	4511951211618036055	4.4212918871477756e-07
red/hot/100/r28_Da_exit	4511951211618036055	4.4212918871477756e-07
red/hot/400/r27_T9	4653247435782818572	1257.9722207344048
red/hot/400/r28_T9	4653247435782818572	1257.9722207344048
red/hot/400/r27_x_no	4562381340656727691	0.001027502249470488
red/hot/400/r28_x_no	4562381340656727691	0.001027502249470488
red/hot/400/r27_x_no_e_exit	4549202002066642939	0.00013742203040151266
red/hot/400/r28_x_no_e_exit	4549202002066642939	0.00013742203040151266
red/hot/400/r27_max_a	4620104353417631760	7.476983468141057
red/hot/400/r28_max_a	4620104353417631760	7.476983468141057
red/hot/400/r27_Da_entry	4566782454436324643	0.0020105583474189378
red/hot/400/r28_Da_entry	4566782454436324643	0.0020105583474189378
red/hot/400/r27_Da_exit	4511951211618036055	4.4212918871477756e-07
red/hot/400/r28_Da_exit	4511951211618036055	4.4212918871477756e-07
roots/clock_free_distinct	4629137466983448576	30.0
roots/clock_killT_distinct	4629137466983448576	30.0
roots/clock_killc_distinct	4618441417868443648	6.0
roots/r27_max_a_distinct	4626322717216342016	20.0
