# slice R oracle (cpython) — rungs 40+44 TwoSpoolTransient — key	u64 bits (or an integer)	repr
B/lp_only/0/1500/n_lp	4607182418800017408	1.0
B/lp_only/0/1500/phi_hp	4607182418800017407	0.9999999999999999
B/lp_only/0/1500/phi_lp	4607182418800017409	1.0000000000000002
B/lp_only/0/1500/pi_hpc	4618441417868443649	6.000000000000001
B/lp_only/0/1500/pi_lpc	4613937818241073153	3.0000000000000004
B/lp_only/0/1500/pt4	4698523799358154354	1344128.4275840786
B/lp_only/0/1500/tau_hpc	4610603672633087516	1.7596709557123011
B/lp_only/0/1500/tau_lpc	4609027584132985321	1.409709007380224
B/lp_only/0/1200/Tt2	4643741180423569407	286.12499999999994
B/lp_only/0/1200/Tt25	4645673604907596592	395.970614362438
B/lp_only/0/1200/Tt3	4649389469868804034	702.3861655651056
B/lp_only/0/1200/eta_hpc	4606101554889448489	0.88
B/lp_only/0/1200/eta_lpc	4606267482151633934	0.8984216266891296
B/lp_only/0/1200/f	4581167335054509997	0.0191170469943313
B/lp_only/0/1200/m_hp	4607845420348956465	1.1472159169988567
B/lp_only/0/1200/m_imp	4607582501378984206	1.0888361781840703
B/lp_only/0/1200/m_lp	4607582501378984206	1.0888361781840703
B/lp_only/0/1200/mdot4	4607676245302168023	1.1096515105715434
B/lp_only/0/1200/mdot_air	4607582501378984206	1.0888361781840703
B/lp_only/0/1200/n_hp	4607224206910472537	1.0092788244765727
B/lp_only/0/1200/n_lp	4607182418800017408	1.0
B/lp_only/0/1200/phi_hp	4607797921100688482	1.1366689651829565
B/lp_only/0/1200/phi_lp	4607582501378984206	1.0888361781840703
B/lp_only/0/1200/pi_hpc	4618619689756178183	6.158337243525017
B/lp_only/0/1200/pi_lpc	4613535102767439303	2.8211584035195503
B/lp_only/0/1200/pt4	4698322913777930138	1297356.1086396934
B/lp_only/0/1200/tau_hpc	4610667457618968119	1.7738340677023083
B/lp_only/0/1200/tau_lpc	4608911385747718446	1.3839077828307143
B/lp_only/1/1500/Tt2	4643741180423569407	286.12499999999994
B/lp_only/1/1500/Tt25	4645589396864231449	391.1839412819841
B/lp_only/1/1500/Tt3	4649136057487282005	673.5765132703624
B/lp_only/1/1500/eta_hpc	4606101554889448489	0.88
B/lp_only/1/1500/eta_lpc	4606265777824926644	0.8982324084139379
B/lp_only/1/1500/f	4584068105717208262	0.02918111692834626
B/lp_only/1/1500/m_hp	4606434956842154503	0.9170150524349204
B/lp_only/1/1500/m_imp	4605756848528590570	0.841729906144079
B/lp_only/1/1500/m_lp	4605756848528590570	0.841729906144079
B/lp_only/1/1500/mdot4	4605978088930460000	0.8662925249573554
B/lp_only/1/1500/mdot_air	4605756848528590571	0.8417299061440792
B/lp_only/1/1500/n_hp	4606955595958057208	0.9748176058344873
B/lp_only/1/1500/n_lp	4606461842859638129	0.92
B/lp_only/1/1500/phi_hp	4606648330050710285	0.9407042373325979
B/lp_only/1/1500/phi_lp	4606416120614096148	0.9149238110261728
B/lp_only/1/1500/pi_hpc	4617981924948253148	5.591888304281806
B/lp_only/1/1500/pi_lpc	4613288958650124400	2.711848456951934
B/lp_only/1/1500/pt4	4697614346513016101	1132379.9362776962
B/lp_only/1/1500/tau_hpc	4610433531506257806	1.7218920364238985
B/lp_only/1/1500/tau_lpc	4608836043645135740	1.3671784754285161
B/lp_only/1/1200/Tt2	4643741180423569407	286.12499999999994
B/lp_only/1/1200/Tt25	4645482169730686978	385.08878441667196
B/lp_only/1/1200/Tt3	4649082443920509770	667.4813564050503
B/lp_only/1/1200/eta_hpc	4606101554889448489	0.88
B/lp_only/1/1200/eta_lpc	4606278791742777641	0.8996772435378136
B/lp_only/1/1200/f	4581414389459986826	0.019974189148379597
B/lp_only/1/1200/m_hp	4607401640934798944	1.0486770923083881
B/lp_only/1/1200/m_imp	4606492606563300401	0.92341545721286
B/lp_only/1/1200/m_lp	4606492606563300402	0.9234154572128601
B/lp_only/1/1200/mdot4	4606658739624818689	0.9418599322177671
B/lp_only/1/1200/mdot_air	4606492606563300401	0.92341545721286
B/lp_only/1/1200/n_hp	4607024810726739011	0.9825019888179515
B/lp_only/1/1200/n_lp	4606461842859638129	0.92
B/lp_only/1/1200/phi_hp	4607485752711615175	1.0673536585610905
B/lp_only/1/1200/phi_lp	4607199138204181687	1.0037124534922393
B/lp_only/1/1200/pi_hpc	4618118462633558482	5.7131581298458105
B/lp_only/1/1200/pi_lpc	4612994667476203614	2.5811569220596047
B/lp_only/1/1200/pt4	4697480350333342633	1101181.519517163
B/lp_only/1/1200/tau_hpc	4610484989878283266	1.733318090310377
B/lp_only/1/1200/tau_lpc	4608740106043781841	1.3458760486384345
B/hp_only/0/1500/Tt2	4643741180423569407	286.12499999999994
B/hp_only/0/1500/Tt25	4645803477028629735	403.35298973666653
B/hp_only/0/1500/Tt3	4649454405929320604	709.7685409393339
B/hp_only/0/1500/eta_hpc	4606101554889448489	0.88
B/hp_only/0/1500/eta_lpc	4606281698874543309	0.9
B/hp_only/0/1500/f	4583809590202238790	0.028284211062902707
B/hp_only/0/1500/m_hp	4607182418800017409	1.0000000000000002
B/hp_only/0/1500/m_imp	4607182418800017406	0.9999999999999998
B/hp_only/0/1500/m_lp	4607182418800017410	1.0000000000000004
B/hp_only/0/1500/mdot4	4607309799562420764	1.0282842110629025
B/hp_only/0/1500/mdot_air	4607182418800017406	0.9999999999999998
B/hp_only/0/1500/n_hp	4607182418800017408	1.0
B/hp_only/0/1500/n_lp	4607182418800017408	1.0
B/hp_only/0/1500/phi_hp	4607182418800017409	1.0000000000000002
B/hp_only/0/1500/phi_lp	4607182418800017410	1.0000000000000004
B/hp_only/0/1500/pi_hpc	4618441417868443645	5.999999999999997
B/hp_only/0/1500/pi_lpc	4613937818241073153	3.0000000000000004
B/hp_only/0/1500/pt4	4698523799358154351	1344128.427584078
B/hp_only/0/1500/tau_hpc	4610603672633087515	1.759670955712301
B/hp_only/0/1500/tau_lpc	4609027584132985321	1.409709007380224
B/hp_only/0/1200/Tt2	4643741180423569407	286.12499999999994
B/hp_only/0/1200/Tt25	4645803477028629735	403.35298973666653
B/hp_only/0/1200/Tt3	4649318914041907434	694.3648967223974
B/hp_only/0/1200/eta_hpc	4606099751991115853	0.8797998380760049
B/hp_only/0/1200/eta_lpc	4606281698874543309	0.9
B/hp_only/0/1200/f	4581224109173973538	0.019314021790053933
B/hp_only/0/1200/m_hp	4607407689918048606	1.0500202364042575
B/hp_only/0/1200/m_imp	4607407689918048596	1.0500202364042552
B/hp_only/0/1200/m_lp	4607407689918048607	1.0500202364042577
B/hp_only/0/1200/mdot4	4607499023430667633	1.0703003501301647
B/hp_only/0/1200/mdot_air	4607407689918048596	1.0500202364042552
B/hp_only/0/1200/n_hp	4607182418800017408	1.0
B/hp_only/0/1200/n_lp	4607182418800017408	1.0
B/hp_only/0/1200/phi_hp	4607407689918048606	1.0500202364042575
B/hp_only/0/1200/phi_lp	4607407689918048607	1.0500202364042577
B/hp_only/0/1200/pi_hpc	4617975118816409983	5.585843244857073
B/hp_only/0/1200/pi_lpc	4613937818241073153	3.0000000000000004
B/hp_only/0/1200/pt4	4698125312386875237	1251348.4495734808
B/hp_only/0/1200/tau_hpc	4610431684701621249	1.7214819634180005
B/hp_only/0/1200/tau_lpc	4609027584132985321	1.409709007380224
B/hp_only/1/1500/Tt2	4643741180423569407	286.12499999999994
B/hp_only/1/1500/Tt25	4645486708270092469	385.34677051311456
B/hp_only/1/1500/Tt3	4649142893755599433	674.3537069971873
B/hp_only/1/1500/eta_hpc	4606100728332436968	0.8799082337374644
B/hp_only/1/1500/eta_lpc	4606281698874543309	0.9
B/hp_only/1/1500/f	4584062554311292051	0.029161856620011205
B/hp_only/1/1500/m_hp	4606814149323693425	0.9591138748118465
B/hp_only/1/1500/m_imp	4605798460807438089	0.8463497971524429
B/hp_only/1/1500/m_lp	4605798460807438095	0.8463497971524435
B/hp_only/1/1500/mdot4	4606020768676105000	0.8710309285873779
B/hp_only/1/1500/mdot_air	4605798460807438089	0.8463497971524429
B/hp_only/1/1500/n_hp	4607021847871058719	0.9821730457584613
B/hp_only/1/1500/n_lp	4606461842859638129	0.92
B/hp_only/1/1500/phi_hp	4606970950415436661	0.9765222930458167
B/hp_only/1/1500/phi_lp	4606461351351973893	0.9199454316874386
B/hp_only/1/1500/pi_hpc	4618320523033863686	5.892623816872861
B/hp_only/1/1500/pi_lpc	4613009002318132166	2.587522870684981
B/hp_only/1/1500/pt4	4697640948832964358	1138573.771553935
B/hp_only/1/1500/tau_hpc	4610560081806571298	1.749991847860152
B/hp_only/1/1500/tau_lpc	4608744166737841450	1.3467777038466218
B/hp_only/1/1200/Tt2	4643741180423569407	286.12499999999994
B/hp_only/1/1200/Tt25	4645486708270092469	385.34677051311456
B/hp_only/1/1200/Tt3	4649016833323887667	660.0222951540549
B/hp_only/1/1200/eta_hpc	4606100590321416068	0.8798929114361589
B/hp_only/1/1200/eta_lpc	4606281698874543309	0.9
B/hp_only/1/1200/f	4581467184303652346	0.020157358057813803
B/hp_only/1/1200/m_hp	4607222682361228777	1.0089403065420532
B/hp_only/1/1200/m_imp	4606194491894347888	0.8903180802679014
B/hp_only/1/1200/m_lp	4606194491894347885	0.890318080267901
B/hp_only/1/1200/mdot4	4606356139238451247	0.9082645405972068
B/hp_only/1/1200/mdot_air	4606194491894347888	0.8903180802679014
B/hp_only/1/1200/n_hp	4607021847871058719	0.9821730457584613
B/hp_only/1/1200/n_lp	4606461842859638129	0.92
B/hp_only/1/1200/phi_hp	4607305155853545101	1.027253100560219
B/hp_only/1/1200/phi_lp	4606891819924701925	0.9677370437694576
B/hp_only/1/1200/pi_hpc	4617873761555716539	5.495819913229236
B/hp_only/1/1200/pi_lpc	4613009002318132166	2.587522870684981
B/hp_only/1/1200/pt4	4697311651467977629	1061903.2541105517
B/hp_only/1/1200/tau_hpc	4610392588665392299	1.7128008994994086
B/hp_only/1/1200/tau_lpc	4608744166737841450	1.3467777038466218
census/B/close_bracket_fails	0	0
census/B/close_calls	28	28
census/B/close_nonreal_propagated	0	0
census/B/eig_complex	0	0
census/B/eig_real	0	0
census/B/hi_wall_literal	8	8
census/B/hi_wall_map	20	20
census/B/illinois_calls	28	28
census/B/illinois_evals	229	229
census/B/illinois_exhausted	0	0
census/B/instant_calls	0	0
census/B/integrate_calls	0	0
census/B/match_calls	0	0
census/B/powers_calls	0	0
C/flat/1500/nu_lp	4607182418800017368	0.9999999999999956
C/flat/1500/nu_hp	4607182418800017410	1.0000000000000004
C/flat/1500/slip	4607182418800017364	0.9999999999999951
C/flat/1500/phi_lp	4607182418800017435	1.000000000000006
C/flat/1500/phi_hp	4607182418800017441	1.0000000000000073
C/flat/1500/i/M9	4607182418800017406	0.9999999999999998
C/flat/1500/i/Pc_hp	4689028848267263346	307641.2134074784
C/flat/1500/i/Pc_lp	4682824482708545748	117696.90169561218
C/flat/1500/i/Phi_hp	4392022529585933664	4.351745288549829e-15
C/flat/1500/i/Phi_lp	13610703325678874803	-2.101861266679862e-15
C/flat/1500/i/Pt_hp	4689028848267263369	307641.21340747975
C/flat/1500/i/Pt_lp	4682824482708545731	117696.90169561193
C/flat/1500/i/Tt2	4643741180423569407	286.12499999999994
C/flat/1500/i/Tt25	4645803477028629716	403.35298973666545
C/flat/1500/i/Tt3	4649454405929320598	709.7685409393332
C/flat/1500/i/Tt4	4654311885213007872	1500.0
C/flat/1500/i/Tt45	4653239169443246811	1256.0926727235117
C/flat/1500/i/Tt5	4652828771495902638	1162.778983041509
C/flat/1500/i/branch_choked	1	1
C/flat/1500/i/eta_hpc	4606101554889448489	0.88
C/flat/1500/i/eta_hpt	4606461842859638129	0.92
C/flat/1500/i/eta_lpc	4606281698874543309	0.9
C/flat/1500/i/eta_lpt	4606281698874543309	0.9
C/flat/1500/i/f	4583809590202238794	0.02828421106290272
C/flat/1500/i/m_hp	4607182418800017424	1.0000000000000036
C/flat/1500/i/m_imp	4607182418800017380	0.9999999999999969
C/flat/1500/i/m_lp	4607182418800017380	0.9999999999999969
C/flat/1500/i/mdot4	4607309799562420750	1.0282842110628994
C/flat/1500/i/mdot_air	4607182418800017379	0.9999999999999968
C/flat/1500/i/n_hp	4607182418800017416	1.0000000000000018
C/flat/1500/i/n_lp	4607182418800017368	0.9999999999999956
C/flat/1500/i/nu_hp	4607182418800017410	1.0000000000000004
C/flat/1500/i/nu_hpt	4607182418800017410	1.0000000000000004
C/flat/1500/i/nu_lp	4607182418800017368	0.9999999999999956
C/flat/1500/i/nu_lpt	4607182418800017372	0.999999999999996
C/flat/1500/i/phi_hp	4607182418800017416	1.0000000000000018
C/flat/1500/i/phi_lp	4607182418800017414	1.0000000000000013
C/flat/1500/i/pi_hpc	4618441417868443680	6.000000000000028
C/flat/1500/i/pi_hpt	4601427004634511389	0.4305103338600718
C/flat/1500/i/pi_lpc	4613937818241073097	2.9999999999999756
C/flat/1500/i/pi_lpt	4604376207078889679	0.6884479135231006
C/flat/1500/i/pt4	4698523799358154333	1344128.4275840737
C/flat/1500/i/slip	4607182418800017364	0.9999999999999951
C/flat/1500/i/sp_thrust	4649651320669411050	732.1551550409906
C/flat/1500/i/tau_hpc	4610603672633087528	1.7596709557123038
C/flat/1500/i/tau_hpt	4605717804202370306	0.8373951151490078
C/flat/1500/i/tau_lpc	4609027584132985304	1.4097090073802203
C/flat/1500/i/tau_lpt	4606513284257310085	0.9257111424114305
C/flat/1200/nu_lp	4606203211896495880	0.8912861949838495
C/flat/1200/nu_hp	4606203211896495932	0.8912861949838553
C/flat/1200/slip	4607182418800017350	0.9999999999999936
C/flat/1200/phi_lp	4605621336169954118	0.826685012076134
C/flat/1200/phi_hp	4606721709769791187	0.9488510226990122
C/flat/1200/i/M9	4607182418800017401	0.9999999999999992
C/flat/1200/i/Pc_hp	4687637101205941678	244387.43619237602
C/flat/1200/i/Pc_lp	4681161503485253928	93497.36901173426
C/flat/1200/i/Phi_hp	13614735893106608564	-3.832143645966045e-15
C/flat/1200/i/Phi_lp	13615190325228103613	-4.190627380690134e-15
C/flat/1200/i/Pt_hp	4687637101205941629	244387.4361923746
C/flat/1200/i/Pt_lp	4681161503485253887	93497.36901173367
C/flat/1200/i/Tt2	4643741180423569407	286.12499999999994
C/flat/1200/i/Tt25	4645379450453766463	379.2498695335998
C/flat/1200/i/Tt3	4648688223211221579	622.6636506017034
C/flat/1200/i/Tt4	4652992471259676672	1200.0
C/flat/1200/i/Tt45	4652050182214013278	1004.8741381788093
C/flat/1200/i/Tt5	4651393545498262600	930.223186433207
C/flat/1200/i/branch_choked	1	1
C/flat/1200/i/eta_hpc	4606101554889448489	0.88
C/flat/1200/i/eta_hpt	4606461842859638129	0.92
C/flat/1200/i/eta_lpc	4606281698874543309	0.9
C/flat/1200/i/eta_lpt	4606281698874543309	0.9
C/flat/1200/i/f	4581731606827121223	0.02107475797589078
C/flat/1200/i/m_hp	4606030919731998442	0.8721579221850935
C/flat/1200/i/m_imp	4604811840499091462	0.7368129388635232
C/flat/1200/i/m_lp	4604811840499091462	0.7368129388635232
C/flat/1200/i/mdot4	4604951705679470839	0.7523410932235767
C/flat/1200/i/mdot_air	4604811840499091462	0.7368129388635232
C/flat/1200/i/n_hp	4606454390878597414	0.9191726639069528
C/flat/1200/i/n_lp	4606203211896495880	0.8912861949838495
C/flat/1200/i/nu_hp	4606203211896495932	0.8912861949838553
C/flat/1200/i/nu_hpt	4607150787855364019	0.9964882596955164
C/flat/1200/i/nu_lp	4606203211896495880	0.8912861949838495
C/flat/1200/i/nu_lpt	4607150787855363964	0.9964882596955102
C/flat/1200/i/phi_hp	4606721709769791244	0.9488510226990186
C/flat/1200/i/phi_lp	4605621336169954199	0.826685012076143
C/flat/1200/i/pi_hpc	4617082559042415920	4.793090915303125
C/flat/1200/i/pi_hpt	4601427004634511389	0.4305103338600718
C/flat/1200/i/pi_lpc	4612716343266912907	2.457556143873551
C/flat/1200/i/pi_lpt	4604376207078889679	0.6884479135231006
C/flat/1200/i/pt4	4695802956060654310	879604.3656729131
C/flat/1200/i/slip	4607182418800017350	0.9999999999999936
C/flat/1200/i/sp_thrust	4648196548079282802	566.7666596652255
C/flat/1200/i/tau_hpc	4610072962216850497	1.6418295710093533
C/flat/1200/i/tau_hpt	4605717804202370306	0.8373951151490078
C/flat/1200/i/tau_lpc	4608648201684177990	1.3254691814193094
C/flat/1200/i/tau_lpt	4606513284257310084	0.9257111424114304
C/flat/950/nu_lp	4605297402276090630	0.7907211253337614
C/flat/950/nu_hp	4605297402276090731	0.7907211253337726
C/flat/950/slip	4607182418800017280	0.9999999999999858
C/flat/950/phi_lp	4604573433185946721	0.710344410034292
C/flat/950/phi_hp	4606449886941142444	0.9186726264005549
C/flat/950/i/M9	4607182418800017406	0.9999999999999998
C/flat/950/i/Pc_hp	4685849093425895642	192349.56090659538
C/flat/950/i/Pc_lp	4679793396958900176	73588.79881685902
C/flat/950/i/Phi_hp	13612019073223417076	-2.6208321661948324e-15
C/flat/950/i/Phi_lp	4391070687404283628	3.600874203505839e-15
C/flat/950/i/Pt_hp	4685849093425895603	192349.56090659424
C/flat/950/i/Pt_lp	4679793396958900217	73588.79881685962
C/flat/950/i/Tt2	4643741180423569407	286.12499999999994
C/flat/950/i/Tt25	4645030610542664311	359.42061635145313
C/flat/950/i/Tt3	4648057896889443626	551.0038443460701
C/flat/950/i/Tt4	4651567504190078976	950.0
C/flat/950/i/Tt45	4650208730881714967	795.5253593915576
C/flat/950/i/Tt5	4649688893481745681	736.4266892596225
C/flat/950/i/branch_choked	1	1
C/flat/950/i/eta_hpc	4606101554889448489	0.88
C/flat/950/i/eta_hpt	4606461842859638129	0.92
C/flat/950/i/eta_lpc	4606281698874543309	0.9
C/flat/950/i/eta_lpt	4606281698874543309	0.9
C/flat/950/i/f	4579883344951063244	0.015143655721794679
C/flat/950/i/m_hp	4605106524963006642	0.7695294865473186
C/flat/950/i/m_imp	4603234422235353082	0.5616843312768645
C/flat/950/i/m_lp	4603234422235353082	0.5616843312768645
C/flat/950/i/mdot4	4603311037059118381	0.5701902854140478
C/flat/950/i/mdot_air	4603234422235353082	0.5616843312768645
C/flat/950/i/n_hp	4605720132954624070	0.8376536585860854
C/flat/950/i/n_lp	4605297402276090630	0.7907211253337614
C/flat/950/i/nu_hp	4605297402276090731	0.7907211253337726
C/flat/950/i/nu_hpt	4607124681762384005	0.9935899011445747
C/flat/950/i/nu_lp	4605297402276090630	0.7907211253337614
C/flat/950/i/nu_lpt	4607124681762383881	0.9935899011445609
C/flat/950/i/phi_hp	4606449886941142506	0.9186726264005618
C/flat/950/i/phi_lp	4604573433185946746	0.7103444100342948
C/flat/950/i/pi_hpc	4615835642941406657	3.842803471605038
C/flat/950/i/pi_hpt	4601427004634511389	0.4305103338600718
C/flat/950/i/pi_lpc	4611836960538179138	2.0670317627143797
C/flat/950/i/pi_lpt	4604376207078889679	0.6884479135231006
C/flat/950/i/pt4	4693342320662440887	593148.7038911496
C/flat/950/i/slip	4607182418800017280	0.9999999999999858
C/flat/950/i/sp_thrust	4645819931050202201	404.288292576855
C/flat/950/i/tau_hpc	4609582988258067933	1.5330334969079253
C/flat/950/i/tau_hpt	4605717804202370308	0.837395115149008
C/flat/950/i/tau_lpc	4608336089784685981	1.2561664180042051
C/flat/950/i/tau_lpt	4606513284257310085	0.9257111424114305
C/flow_press/1500/nu_lp	4607182418800017368	0.9999999999999956
C/flow_press/1500/nu_hp	4607182418800017441	1.0000000000000073
C/flow_press/1500/slip	4607182418800017302	0.9999999999999882
C/flow_press/1500/phi_lp	4607182418800017435	1.000000000000006
C/flow_press/1500/phi_hp	4607182418800017410	1.0000000000000004
C/flow_press/1500/i/M9	4607182418800017406	0.9999999999999998
C/flow_press/1500/i/Pc_hp	4689028848267263389	307641.2134074809
C/flow_press/1500/i/Pc_lp	4682824482708545704	117696.90169561154
C/flow_press/1500/i/Phi_hp	13614675023937178537	-3.7841263378694225e-15
C/flow_press/1500/i/Phi_lp	4390465907290338117	3.3382502470798086e-15
C/flow_press/1500/i/Pt_hp	4689028848267263369	307641.21340747975
C/flow_press/1500/i/Pt_lp	4682824482708545731	117696.90169561193
C/flow_press/1500/i/Tt2	4643741180423569407	286.12499999999994
C/flow_press/1500/i/Tt25	4645803477028629705	403.3529897366648
C/flow_press/1500/i/Tt3	4649454405929320614	709.768540939335
C/flow_press/1500/i/Tt4	4654311885213007872	1500.0
C/flow_press/1500/i/Tt45	4653239169443246811	1256.0926727235117
C/flow_press/1500/i/Tt5	4652828771495902638	1162.778983041509
C/flow_press/1500/i/branch_choked	1	1
C/flow_press/1500/i/eta_hpc	4606101554889448489	0.88
C/flow_press/1500/i/eta_hpt	4606461842859638129	0.92
C/flow_press/1500/i/eta_lpc	4606281698874543309	0.9
C/flow_press/1500/i/eta_lpt	4606281698874543309	0.9
C/flow_press/1500/i/f	4583809590202238780	0.028284211062902673
C/flow_press/1500/i/m_hp	4607182418800017475	1.0000000000000149
C/flow_press/1500/i/m_imp	4607182418800017432	1.0000000000000053
C/flow_press/1500/i/m_lp	4607182418800017426	1.000000000000004
C/flow_press/1500/i/mdot4	4607309799562420790	1.0282842110629082
C/flow_press/1500/i/mdot_air	4607182418800017432	1.0000000000000053
C/flow_press/1500/i/n_hp	4607182418800017450	1.0000000000000093
C/flow_press/1500/i/n_lp	4607182418800017368	0.9999999999999956
